"Inventory Reference","Inventories/Location","Inventories/Product","Inventories / Counted Quantity"
,"TMG/Stock","8993113021074",6
,"TMG/Stock","FM-WX10202277",0
,"TMG/Stock","8999999707743",0
,"TMG/Stock","8999999032487",0
,"TMG/Stock","8999999032395",0
,"TMG/Stock","8999999032432",0
,"TMG/Stock","8999999041953",0
,"TMG/Stock","8999999041557",0
,"TMG/Stock","8998898823905",0
,"TMG/Stock","8992799160701",8
,"TMG/Stock","8995228500147",24
,"TMG/Stock","FM-WX10202279",18
,"TMG/Stock","FM-WX10202501",0
,"TMG/Stock","FM-WX10202282",7
,"TMG/Stock","4902508108690",0
,"TMG/Stock","4902508108683",0
,"TMG/Stock","8992771002449",0
,"TMG/Stock","8992771002357",0
,"TMG/Stock","8992771011137",0
,"TMG/Stock","8992771002609",0
,"TMG/Stock","8992771013162",0
,"TMG/Stock","4902508269018",0
,"TMG/Stock","4902508268967",0
,"TMG/Stock","8992771001466",0
,"TMG/Stock","8992771001442",1
,"TMG/Stock","8992771009813",0
,"TMG/Stock","8992771001565",0
,"TMG/Stock","8992771011045",0
,"TMG/Stock","8992771002463",1
,"TMG/Stock","ELZA-0001",0
,"TMG/Stock","H0BT0001",0
,"TMG/Stock","8992003121207",3
,"TMG/Stock","FA-1848",0
,"TMG/Stock","FA-1853",20
,"TMG/Stock","F04L0013",30
,"TMG/Stock","F04L0014",0
,"TMG/Stock","8995232700885",1
,"TMG/Stock","FA-0021",5
,"TMG/Stock","F04L0021",0
,"TMG/Stock","FA-01032",390
,"TMG/Stock","FA-01156",300
,"TMG/Stock","FA-0055",10
,"TMG/Stock","FA-0564",20
,"TMG/Stock","8992858563818",1
,"TMG/Stock","8992858563719",1
,"TMG/Stock","FA-1858",10
,"TMG/Stock","FA-01030",0
,"TMG/Stock","FA00347",41
,"TMG/Stock","FA-0400",0
,"TMG/Stock","FM-WX10202284",2
,"TMG/Stock","FM-WX10202285",1
,"TMG/Stock","FM-WX10202286",8
,"TMG/Stock","8997029809610",6
,"TMG/Stock","FA-1861",0
,"TMG/Stock","8993034780067",1
,"TMG/Stock","8993034780074",2
,"TMG/Stock","8993034780036",0
,"TMG/Stock","8993034780043",0
,"TMG/Stock","8993034780050",0
,"TMG/Stock","FA-1867",0
,"TMG/Stock","8993347004904",2
,"TMG/Stock","FA00348",0
,"TMG/Stock","FA-1869",41
,"TMG/Stock","8999999058340",0
,"TMG/Stock","8999999059255",0
,"TMG/Stock","8851932221603",0
,"TMG/Stock","8851932199179",0
,"TMG/Stock","8999999536053",0
,"TMG/Stock","8999999719760",0
,"TMG/Stock","8999999053062",0
,"TMG/Stock","8999999536060",0
,"TMG/Stock","8851932400824",0
,"TMG/Stock","8851932400831",0
,"TMG/Stock","8999999536077",0
,"TMG/Stock","8999999034733",0
,"TMG/Stock","8999999053048",0
,"TMG/Stock","8999999532215",0
,"TMG/Stock","F04K0002",390
,"TMG/Stock","F07A0002",52
,"TMG/Stock","8993347007547",1
,"TMG/Stock","8993347007530",1
,"TMG/Stock","FA-0056",20
,"TMG/Stock","FA-1885",1
,"TMG/Stock","FA-1889",60
,"TMG/Stock","8992858663716",0
,"TMG/Stock","FA-1895",9
,"TMG/Stock","8991102000192",0
,"TMG/Stock","F07A0003",40
,"TMG/Stock","F01B0002",0
,"TMG/Stock","FA-1901",1
,"TMG/Stock","BARCODE0014",0
,"TMG/Stock","TPOCA",35
,"TMG/Stock","TPOCB",14
,"TMG/Stock","FA-2283",9
,"TMG/Stock","FA-1142",1
,"TMG/Stock","20323028",3
,"TMG/Stock","FA-0879",0
,"TMG/Stock","8993347005246",10
,"TMG/Stock","8993430100988",60
,"TMG/Stock","TPDAD",0
,"TMG/Stock","8992858664706",-1
,"TMG/Stock","H03C0003",3
,"TMG/Stock","H03C0004",2
,"TMG/Stock","H03C0005",0
,"TMG/Stock","H03C0006",0
,"TMG/Stock","TP-SUN-VITC-60",0
,"TMG/Stock","686499325123",2
,"TMG/Stock","WELLNESS-O31000-375",0
,"TMG/Stock","686499325116",-34
,"TMG/Stock","6864914052",0
,"TMG/Stock","8992858664812",18
,"TMG/Stock","F01A0006",5
,"TMG/Stock","F01A0009",4
,"TMG/Stock","FA-1942",120
,"TMG/Stock","8993347004737",0
,"TMG/Stock","8993347003259",0
,"TMG/Stock","FA-1949",5
,"TMG/Stock","8993347008148",37
,"TMG/Stock","FM-WX10202294",84
,"TMG/Stock","FA-01020",0
,"TMG/Stock","Prospan0001",0
,"TMG/Stock","8992828817866",0
,"TMG/Stock","FM-WX10202466",-5
,"TMG/Stock","PROTECAL-VIT-C",3
,"TMG/Stock","TPODA",710
,"TMG/Stock","8992858667028",380
,"TMG/Stock","LPODA",0
,"TMG/Stock","IPVCA",0
,"TMG/Stock","FA-1151",14
,"TMG/Stock","FA-1152",14
,"TMG/Stock","FA-01007",0
,"TMG/Stock","FM-WX10202244",1
,"TMG/Stock","F01A0010",0
,"TMG/Stock","8995084900563",1
,"TMG/Stock","8995084900754",1
,"TMG/Stock","8995084901140",1
,"TMG/Stock","8995084901133",1
,"TMG/Stock","FM-WX10202383",2
,"TMG/Stock","6904579100908",10
,"TMG/Stock","5060045000255",0
,"TMG/Stock","8994388180541",0
,"TMG/Stock","FM-WX10202392",0
,"TMG/Stock","8992858670110",116
,"TMG/Stock","FA-1982",0
,"TMG/Stock","6901070231087",0
,"TMG/Stock","FA-0057",120
,"TMG/Stock","FA-1985",0
,"TMG/Stock","FA-0058",-20
,"TMG/Stock","8994591070066",2
,"TMG/Stock","FA-0023",0
,"TMG/Stock","8994591070011",28
,"TMG/Stock","8994591070059",-9
,"TMG/Stock","8994591070073",3
,"TMG/Stock","8994591070011+5",0
,"TMG/Stock","8995232700656",0
,"TMG/Stock","8995232700618",0
,"TMG/Stock","8995232700625",0
,"TMG/Stock","4902430849098",0
,"TMG/Stock","4902430849135",0
,"TMG/Stock","4902430849050",0
,"TMG/Stock","4902430849203",0
,"TMG/Stock","4902430849210",1
,"TMG/Stock","4902430429368",0
,"TMG/Stock","4902430396554",0
,"TMG/Stock","DVREMGEL",0
,"TMG/Stock","DVREMTRS",0
,"TMG/Stock","FA-0059",90
,"TMG/Stock","FA-0061",10
,"TMG/Stock","FA-0062",0
,"TMG/Stock","FA-0063",60
,"TMG/Stock","FA-0064",0
,"TMG/Stock","8998667101302",6
,"TMG/Stock","8998667101395",-2
,"TMG/Stock","FM-WX10202463",-1
,"TMG/Stock","H40C0011",2
,"TMG/Stock","FA-0024",1
,"TMG/Stock","309975726459",0
,"TMG/Stock","309978695202",0
,"TMG/Stock","309978695301",0
,"TMG/Stock","309978695448",0
,"TMG/Stock","8999908421906",0
,"TMG/Stock","8999908422002",0
,"TMG/Stock","8999908552600",0
,"TMG/Stock","8999908552709",0
,"TMG/Stock","8999908552501",0
,"TMG/Stock","8999908552808",0
,"TMG/Stock","8999908553201",0
,"TMG/Stock","8999908678201",0
,"TMG/Stock","8999908554208",0
,"TMG/Stock","309975726558",0
,"TMG/Stock","309975726657",0
,"TMG/Stock","309975726701",0
,"TMG/Stock","309975726602",0
,"TMG/Stock","309975726206",0
,"TMG/Stock","309975726257",0
,"TMG/Stock","8999908687005",0
,"TMG/Stock","8999908686909",0
,"TMG/Stock","8999908580207",0
,"TMG/Stock","309971188503",0
,"TMG/Stock","8999908443106",0
,"TMG/Stock","8999908443601",0
,"TMG/Stock","8999908651105",0
,"TMG/Stock","8999908651303",0
,"TMG/Stock","8999908650900",0
,"TMG/Stock","309977862032",0
,"TMG/Stock","309977862155",0
,"TMG/Stock","309977862025-rhu",0
,"TMG/Stock","309977862025",2
,"TMG/Stock","309977862056",0
,"TMG/Stock","309975564358",0
,"TMG/Stock","309978161127",0
,"TMG/Stock","309978161066",0
,"TMG/Stock","309978161264",0
,"TMG/Stock","309978161103",0
,"TMG/Stock","309974372275",0
,"TMG/Stock","309974372213",1
,"TMG/Stock","309974372251",0
,"TMG/Stock","309974372237",0
,"TMG/Stock","309978161028",0
,"TMG/Stock","309978161288",0
,"TMG/Stock","309978161240",0
,"TMG/Stock","309978161165",0
,"TMG/Stock","9300830020225",0
,"TMG/Stock","9300830020188",0
,"TMG/Stock","8999999047108",0
,"TMG/Stock","8999999520175",0
,"TMG/Stock","8999999049461",0
,"TMG/Stock","8999999049478",0
,"TMG/Stock","8999999049485",0
,"TMG/Stock","8999999049393",0
,"TMG/Stock","8999999049430",0
,"TMG/Stock","8999999049409",0
,"TMG/Stock","FA-1178",0
,"TMG/Stock","8994388110395",1
,"TMG/Stock","8994388111804",0
,"TMG/Stock","F03C0034",-1
,"TMG/Stock","FA-0907",4
,"TMG/Stock","F03C0036",580
,"TMG/Stock","FA-0065",50
,"TMG/Stock","F08L0003",0
,"TMG/Stock","F08L0001",40
,"TMG/Stock","F08L0002",90
,"TMG/Stock","FA-2031",80
,"TMG/Stock","FA-2033",60
,"TMG/Stock","FM-WX10202563",7
,"TMG/Stock","8997050803779",17
,"TMG/Stock","Rivanol-001",0
,"TMG/Stock","ALKES-006",9
,"TMG/Stock","H16J0001",0
,"TMG/Stock","8992821100118",24
,"TMG/Stock","FA-01023",0
,"TMG/Stock","8992821101108",0
,"TMG/Stock","8992821100026",8
,"TMG/Stock","FA-01217",0
,"TMG/Stock","FM-WX10202420",30
,"TMG/Stock","FA-0909",2
,"TMG/Stock","FM-WX10202521",60
,"TMG/Stock","FM-WX10202523",5
,"TMG/Stock","FM-WX10202522",-10
,"TMG/Stock","8886472103140",0
,"TMG/Stock","8995102800448",0
,"TMG/Stock","7237846711316",0
,"TMG/Stock","FM-WX10202575",20
,"TMG/Stock","F16B0001",4
,"TMG/Stock","F16B0003",6
,"TMG/Stock","FM-WX10202300",1
,"TMG/Stock","FM-WX10202301",3
,"TMG/Stock","FM-WX10202302",3
,"TMG/Stock","FM-WX10202303",1
,"TMG/Stock","FA-01034",0
,"TMG/Stock","FA-01035",-20
,"TMG/Stock","FM-WX10202493",-1
,"TMG/Stock","FM-WX10202304",5
,"TMG/Stock","FA-01196",2
,"TMG/Stock","FA-01197",4
,"TMG/Stock","8992870310117",41
,"TMG/Stock","4987188512050",9
,"TMG/Stock","FM-WX10202307",14
,"TMG/Stock","FM-WX10202308",1
,"TMG/Stock","FM-WX10202309",19
,"TMG/Stock","8992870311091",10
,"TMG/Stock","FM-WX10202310",11
,"TMG/Stock","F03C0022",0
,"TMG/Stock","F03C0023",0
,"TMG/Stock","F03C0025",0
,"TMG/Stock","8993008400045",0
,"TMG/Stock","F03B0012",103
,"TMG/Stock","F03B0013",170
,"TMG/Stock","H30D0003",7
,"TMG/Stock","8994573590445",2
,"TMG/Stock","8994573005499",0
,"TMG/Stock","8994573000340",9
,"TMG/Stock","8994573000807",2
,"TMG/Stock","FA-0914",7
,"TMG/Stock","FM-WX10202313",8
,"TMG/Stock","6903193004029",1
,"TMG/Stock","6939261901037",4
,"TMG/Stock","FA-0915",0
,"TMG/Stock","H04K00012",10
,"TMG/Stock","H04K0009",5
,"TMG/Stock","H04K0013",84
,"TMG/Stock","H04K0010",10
,"TMG/Stock","H04K0011",242
,"TMG/Stock","8993042680120",3
,"TMG/Stock","FA-0414",30
,"TMG/Stock","FA-0415",10
,"TMG/Stock","FA-0919",0
,"TMG/Stock","FA-2044",0
,"TMG/Stock","FA-2047",0
,"TMG/Stock","FA-01075",0
,"TMG/Stock","FA-1186",0
,"TMG/Stock","F08N0002",5
,"TMG/Stock","4891228300432",0
,"TMG/Stock","4891228430078",0
,"TMG/Stock","Scotts-004",18
,"TMG/Stock","Scotts-002",1
,"TMG/Stock","SBMD-022",0
,"TMG/Stock","SBMD-015",0
,"TMG/Stock","SBMD-044",2
,"TMG/Stock","SBMD-042",0
,"TMG/Stock","SBMD-041",1
,"TMG/Stock","IT143",30
,"TMG/Stock","IT144",0
,"TMG/Stock","FA-0416",22
,"TMG/Stock","FA-0417",12
,"TMG/Stock","8992821102280",0
,"TMG/Stock","8992821102297",0
,"TMG/Stock","8992821101092",0
,"TMG/Stock","8885012970235",0
,"TMG/Stock","7237845395425BLACK",2
,"TMG/Stock","7237845395463BLACK",5
,"TMG/Stock","7237845395425BLUE",2
,"TMG/Stock","7237845395463BLUE",6
,"TMG/Stock","7237845395425GREEN",2
,"TMG/Stock","7237845395425GREY",2
,"TMG/Stock","7237845395425PINK",2
,"TMG/Stock","7237845395463PINK",6
,"TMG/Stock","7237845395425PURPLE",2
,"TMG/Stock","7237845395463PURPLE",6
,"TMG/Stock","7237845395425WHITE",1
,"TMG/Stock","FA-01008",5
,"TMG/Stock","FM-WX10202552",0
,"TMG/Stock","FA-01009",-2
,"TMG/Stock","FA-01010",-3
,"TMG/Stock","7237841111425",1
,"TMG/Stock","7237846324417",2
,"TMG/Stock","FM-WX10202589",28
,"TMG/Stock","FM-WX10202564",6
,"TMG/Stock","FM-WX10202551",19
,"TMG/Stock","Sensi-005",0
,"TMG/Stock","7237846472422",3
,"TMG/Stock","SENSITIF-C-30",0
,"TMG/Stock","SENSITIF-CU-1",15
,"TMG/Stock","SENSITIF-D-1",0
,"TMG/Stock","SENSITIF-S-1",1
,"TMG/Stock","SENSITIF-UC-1",0
,"TMG/Stock","8992695725165",0
,"TMG/Stock","8992695764065",0
,"TMG/Stock","8999099920547",0
,"TMG/Stock","8999099928611",0
,"TMG/Stock","8999099920776",0
,"TMG/Stock","8999099920721",0
,"TMG/Stock","F08H0001",0
,"TMG/Stock","F04H0001",30
,"TMG/Stock","FA-2053",0
,"TMG/Stock","FM-WX10202412",0
,"TMG/Stock","FM-WX10202407",11
,"TMG/Stock","FM-WX10202415",0
,"TMG/Stock","FM-WX10202409",0
,"TMG/Stock","FA-0922",0
,"TMG/Stock","8999809800916",2
,"TMG/Stock","FA-0067",60
,"TMG/Stock","8994805151451",380
,"TMG/Stock","8994805151352",40
,"TMG/Stock","F02L0010",0
,"TMG/Stock","9317935240519",56
,"TMG/Stock","FA-01004",1
,"TMG/Stock","FA-2057",6
,"TMG/Stock","KINO0344",0
,"TMG/Stock","8993417229817",0
,"TMG/Stock","8993113082099",0
,"TMG/Stock","FM-WX10202557",0
,"TMG/Stock","H17C0002",0
,"TMG/Stock","FM-WX10202395",0
,"TMG/Stock","NPLPOO8",30
,"TMG/Stock","8999908727503",16
,"TMG/Stock","8999908677808",4
,"TMG/Stock","FA-2065",9
,"TMG/Stock","FA-2067",9
,"TMG/Stock","FA-2072",0
,"TMG/Stock","FM-WX10202431",-12
,"TMG/Stock","8994805150461",66
,"TMG/Stock","FA-2719",70
,"TMG/Stock","FA-2720",50
,"TMG/Stock","F08B0011",7
,"TMG/Stock","FA-2284",0
,"TMG/Stock","F08B0012",4
,"TMG/Stock","20327200",40
,"TMG/Stock","FA-0419",40
,"TMG/Stock","3331300097238",6
,"TMG/Stock","3331300097221",62
,"TMG/Stock","8994388130126",12
,"TMG/Stock","8994388130157",0
,"TMG/Stock","8994388130140",0
,"TMG/Stock","8994388113259",0
,"TMG/Stock","BARCODE0007",0
,"TMG/Stock","8999809101297",3
,"TMG/Stock","8993347012923",1
,"TMG/Stock","8997012850056",60
,"TMG/Stock","FA-0934",14
,"TMG/Stock","FA-0422",0
,"TMG/Stock","FA-0068",120
,"TMG/Stock","8992112000455",347
,"TMG/Stock","SUNKIST-01",0
,"TMG/Stock","SUNKIST-04",0
,"TMG/Stock","SUNKIST-02",1
,"TMG/Stock","SUNKIST-03",0
,"TMG/Stock","8999809101310",0
,"TMG/Stock","008-01853",0
,"TMG/Stock","8997025200985",19
,"TMG/Stock","8992916212757",11
,"TMG/Stock","8992916222053",0
,"TMG/Stock","8852961002126",6
,"TMG/Stock","8852961003086",6
,"TMG/Stock","8852961002102",0
,"TMG/Stock","8852961003246",0
,"TMG/Stock","8997025200923",0
,"TMG/Stock","8852961003222",0
,"TMG/Stock","SUU-BALM-009",0
,"TMG/Stock","SUU-BALM-010",0
,"TMG/Stock","SUU-BALM-006",0
,"TMG/Stock","SUU-BALM-007",0
,"TMG/Stock","SUU-BALM-011",0
,"TMG/Stock","SUU-BALM-012",0
,"TMG/Stock","SUU-BALM-004",0
,"TMG/Stock","SUU-BALM-003",0
,"TMG/Stock","F02L0002",40
,"TMG/Stock","8992959952016",0
,"TMG/Stock","FA-0424",60
,"TMG/Stock","TTFEA",-110
,"TMG/Stock","8998777101995",0
,"TMG/Stock","F15A0001",0
,"TMG/Stock","F15A0002",0
,"TMG/Stock","8992858777512",0
,"TMG/Stock","FM-WX10202453",0
,"TMG/Stock","H2120006",0
,"TMG/Stock","FA-0025",2
,"TMG/Stock","FA-0434",170
,"TMG/Stock","FA-0435",320
,"TMG/Stock","8995201800080",6
,"TMG/Stock","FA-0938",-1
,"TMG/Stock","8995201800103",7
,"TMG/Stock","8995201800974",0
,"TMG/Stock","FA-0939",2
,"TMG/Stock","F02F0014",20
,"TMG/Stock","F02F0015",100
,"TMG/Stock","8994388111460",50
,"TMG/Stock","8994388110814",100
,"TMG/Stock","H17C0003",3
,"TMG/Stock","H17C0004",2
,"TMG/Stock","H17C0005",2
,"TMG/Stock","F03B0002",400
,"TMG/Stock","F16B0004",5
,"TMG/Stock","8998667300231",0
,"TMG/Stock","F08H0002",0
,"TMG/Stock","F10E0003",40
,"TMG/Stock","736658960839",0
,"TMG/Stock","736658960808",0
,"TMG/Stock","736658991918",0
,"TMG/Stock","F16D0005",11
,"TMG/Stock","FA-0442",277
,"TMG/Stock","8993347013968",10
,"TMG/Stock","8993347014613",5
,"TMG/Stock","8993347010370",0
,"TMG/Stock","6930251806660",-2
,"TMG/Stock","FM-WX10202382",0
,"TMG/Stock","F08E0001",20
,"TMG/Stock","F08E0002",0
,"TMG/Stock","F08D0001",0
,"TMG/Stock","FA-0944",0
,"TMG/Stock","8992112078027",540
,"TMG/Stock","8994873000200",-2
,"TMG/Stock","8994873000163",1
,"TMG/Stock","Thrombo001",4
,"TMG/Stock","Thyrozol-0001",260
,"TMG/Stock","F11C0001",270
,"TMG/Stock","6926475000052",2
,"TMG/Stock","6909717000027",11
,"TMG/Stock","6909717000119",10
,"TMG/Stock","6909717000072",0
,"TMG/Stock","FA-0069",20
,"TMG/Stock","FA-2129",30
,"TMG/Stock","TTKVA",0
,"TMG/Stock","TACB12",-11
,"TMG/Stock","8998898151404",0
,"TMG/Stock","8998898151404",0
,"TMG/Stock","8998898336405",0
,"TMG/Stock","8998898280401",-12
,"TMG/Stock","FA-01078",0
,"TMG/Stock","8998898335415",0
,"TMG/Stock","8992191007123",0
,"TMG/Stock","8994591007116",0
,"TMG/Stock","8994051120294",8
,"TMG/Stock","F12A0026",0
,"TMG/Stock","FA-0948",0
,"TMG/Stock","FM-1417A007",13
,"TMG/Stock","FA-0447",0
,"TMG/Stock","FA-0448",0
,"TMG/Stock","ITTOR",70
,"TMG/Stock","FM-WX10202498",90
,"TMG/Stock","F11B0007",60
,"TMG/Stock","FA-0450",0
,"TMG/Stock","FA-0451",0
,"TMG/Stock","8992858677218",0
,"TMG/Stock","FA-0949",0
,"TMG/Stock","FA-0950",0
,"TMG/Stock","8997018510022",10
,"TMG/Stock","FA-0454",4
,"TMG/Stock","FA-0455",2
,"TMG/Stock","8997018510053",4
,"TMG/Stock","F03C0005",0
,"TMG/Stock","FA-1203",0
,"TMG/Stock","F03C0030",0
,"TMG/Stock","F03C0031",-30
,"TMG/Stock","8999999041052",0
,"TMG/Stock","8999999041120",0
,"TMG/Stock","8999999526337",0
,"TMG/Stock","8999999042974",0
,"TMG/Stock","8999999040918",0
,"TMG/Stock","6928332403204",1
,"TMG/Stock","F06D0001",2
,"TMG/Stock","FA-0951",-1
,"TMG/Stock","FA-0952",0
,"TMG/Stock","FA-0953",1
,"TMG/Stock","FA-0457",20
,"TMG/Stock","F10E0005",15
,"TMG/Stock","FM-WX10202519",2
,"TMG/Stock","FA-2156",0
,"TMG/Stock","FA-2157",0
,"TMG/Stock","8993058201012",0
,"TMG/Stock","749921002228",0
,"TMG/Stock","749921001016",0
,"TMG/Stock","F0010002",4
,"TMG/Stock","F0010003",0
,"TMG/Stock","FA-0461",75
,"TMG/Stock","FA-0462",25
,"TMG/Stock","FA-0463",20
,"TMG/Stock","FM-WX10201956",0
,"TMG/Stock","H03C0031",50
,"TMG/Stock","TP-AC-0001",0
,"TMG/Stock","TP-AC-0002",0
,"TMG/Stock","TP-DARLIE-ASW-90",0
,"TMG/Stock","TP-00095",0
,"TMG/Stock","TP-4891338003186-2",4
,"TMG/Stock","TP-DARLIE-DAM-120",0
,"TMG/Stock","TP-00080",0
,"TMG/Stock","VP-00266",0
,"TMG/Stock","TP-00081",0
,"TMG/Stock","TP-00090",0
,"TMG/Stock","VP-00377",0
,"TMG/Stock","VP-00071",0
,"TMG/Stock","VP-00072",0
,"TMG/Stock","114841-2",0
,"TMG/Stock","VP-00227",0
,"TMG/Stock","TW-AC-001",0
,"TMG/Stock","TW-AC-002",0
,"TMG/Stock","VP-00343",0
,"TMG/Stock","VP-00076",0
,"TMG/Stock","27434034401",5
,"TMG/Stock","FA-0466",70
,"TMG/Stock","99071001009",0
,"TMG/Stock","99071001171",0
,"TMG/Stock","99071001207",0
,"TMG/Stock","99071000569",1
,"TMG/Stock","99071002457",0
,"TMG/Stock","99071002327",1
,"TMG/Stock","H01H0002",0
,"TMG/Stock","H01H0001",0
,"TMG/Stock","FA-2172",0
,"TMG/Stock","FM-WX10202153",6
,"TMG/Stock","FA-01006",0
,"TMG/Stock","FM-142E4804",40
,"TMG/Stock","39442446831",1
,"TMG/Stock","39442412126-1",2
,"TMG/Stock","39442012357",2
,"TMG/Stock","39442415554",0
,"TMG/Stock","Unpublish 8998777143919",0
,"TMG/Stock","FA-1948-Unpublish",0
,"TMG/Stock","8992870310117-Unpublish",0
,"TMG/Stock","FA-01216-Unpublish",0
,"TMG/Stock","FA-0961",0
,"TMG/Stock","F06D0015",60
,"TMG/Stock","4032717001021",50
,"TMG/Stock","FA-2302",80
,"TMG/Stock","F08G0003",-11
,"TMG/Stock","FA-2179",0
,"TMG/Stock","FA-2180",100
,"TMG/Stock","F10C0001",50
,"TMG/Stock","F10E0006",30
,"TMG/Stock","FA-0473",3
,"TMG/Stock","FA-0474",15
,"TMG/Stock","FA-0475",30
,"TMG/Stock","8994388112962",0
,"TMG/Stock","FA00377",8
,"TMG/Stock","F02L0013",30
,"TMG/Stock","F02L0012",30
,"TMG/Stock","FM-WX10202347",-2
,"TMG/Stock","VP-Accu-Chek011",0
,"TMG/Stock","VP-Accu-Chek010",7
,"TMG/Stock","VP-Accu-Chek005",0
,"TMG/Stock","VP-Accu-Chek004",0
,"TMG/Stock","VP-Accu-Chek006",1
,"TMG/Stock","VP-Accu-Chek012",0
,"TMG/Stock","ALKES-018",0
,"TMG/Stock","ALKES-017",0
,"TMG/Stock","ALKES-021",3
,"TMG/Stock","VP-Accu-Chek014",-2
,"TMG/Stock","VP-Accu-Chek008",0
,"TMG/Stock","VP-Accu-Chek002",0
,"TMG/Stock","VP-Accu-Chek001",0
,"TMG/Stock","VP-Accu-Chek003",0
,"TMG/Stock","VP-Accu-Chek009",0
,"TMG/Stock","VP-Accu-Chek016",0
,"TMG/Stock","VP-Accu-Chek007",0
,"TMG/Stock","VP-Accu-Chek013",-3
,"TMG/Stock","VP-Accu-Chek017",0
,"TMG/Stock","VP-Accu-Chek015",3
,"TMG/Stock","VP-00389",0
,"TMG/Stock","VP-ACNE-SKIN",0
,"TMG/Stock","VP-00307",0
,"TMG/Stock","VP-00145",0
,"TMG/Stock","VP-00265",0
,"TMG/Stock","VP-00311",0
,"TMG/Stock","VP-00309",0
,"TMG/Stock","VP-00310",0
,"TMG/Stock","VP-00308",0
,"TMG/Stock","VP-DARLIE-DAM-2X225",0
,"TMG/Stock","VP-DARLIE-JT-160",0
,"TMG/Stock","VP-00380",0
,"TMG/Stock","VP-00273",0
,"TMG/Stock","VP-00274",0
,"TMG/Stock","VP-00101",0
,"TMG/Stock","VP-00276",0
,"TMG/Stock","VP-00277",0
,"TMG/Stock","VP-00278",0
,"TMG/Stock","VP-00279",0
,"TMG/Stock","VP-00280",0
,"TMG/Stock","VP-kutus-kutus-5",0
,"TMG/Stock","VP-Neo-Rheumacyl",0
,"TMG/Stock","VP-NNSK-01",0
,"TMG/Stock","VP-NNSK-02",0
,"TMG/Stock","VP-NNSK-03",0
,"TMG/Stock","VP-NNSK-04",0
,"TMG/Stock","VP-NNSK-05",0
,"TMG/Stock","VP-00056",0
,"TMG/Stock","VP-00168",0
,"TMG/Stock","VP-00169",0
,"TMG/Stock","VP-AC_001",0
,"TMG/Stock","VP-AC_002",0
,"TMG/Stock","VP-AC_005",0
,"TMG/Stock","VP-AC_003",0
,"TMG/Stock","FM-WX10202511",0
,"TMG/Stock","8999999502973",0
,"TMG/Stock","8999999502942",0
,"TMG/Stock","8999999533403",0
,"TMG/Stock","8999999533397",0
,"TMG/Stock","8999999045579",0
,"TMG/Stock","8999999003098",0
,"TMG/Stock","8999999020293",0
,"TMG/Stock","8999999003043",0
,"TMG/Stock","8999999719418",0
,"TMG/Stock","FA-0478",30
,"TMG/Stock","FA-0477",0
,"TMG/Stock","8993560155056",0
,"TMG/Stock","8993347006700",0
,"TMG/Stock","FA-0479",10
,"TMG/Stock","FA-0480",0
,"TMG/Stock","F03B0007",80
,"TMG/Stock","F03B0005",1
,"TMG/Stock","H03B0001",14
,"TMG/Stock","F03B0006",16
,"TMG/Stock","8994499911157",18
,"TMG/Stock","8994499911164",20
,"TMG/Stock","H01I0002",25
,"TMG/Stock","H01I0003",22
,"TMG/Stock","8991111151342",0
,"TMG/Stock","FM-WX10202352",0
,"TMG/Stock","FA-0967",0
,"TMG/Stock","8993176130591",0
,"TMG/Stock","M10D0002",73
,"TMG/Stock","M10D0001",19
,"TMG/Stock","FM-WX10202572",0
,"TMG/Stock","FM-WX10202571",0
,"TMG/Stock","FM-WX10202355",0
,"TMG/Stock","FM-WX10202356",0
,"TMG/Stock","4987176004611",5
,"TMG/Stock","4987176006943",8
,"TMG/Stock","4987176006905",0
,"TMG/Stock","4987176002679",1
,"TMG/Stock","4987176006882",0
,"TMG/Stock","4902430393126",2
,"TMG/Stock","4987176600554",5
,"TMG/Stock","4987176008718",9
,"TMG/Stock","4987176000552",7
,"TMG/Stock","8999908433404",0
,"TMG/Stock","8999908413901",0
,"TMG/Stock","8999908413802",0
,"TMG/Stock","8999908616401",0
,"TMG/Stock","8999908616302",0
,"TMG/Stock","8995026309997",0
,"TMG/Stock","8995026309638",0
,"TMG/Stock","8994942010116",0
,"TMG/Stock","8994942010277",0
,"TMG/Stock","8995026300611",0
,"TMG/Stock","8998667500839",0
,"TMG/Stock","8998667500587",0
,"TMG/Stock","8998667500471",0
,"TMG/Stock","FA-1213",1
,"TMG/Stock","FA-1214",5
,"TMG/Stock","F10C0002",0
,"TMG/Stock","8993212100182",0
,"TMG/Stock","8993212100069",0
,"TMG/Stock","8993212100212",0
,"TMG/Stock","8997020060065",2
,"TMG/Stock","8997020060034",1
,"TMG/Stock","8997020060089",8
,"TMG/Stock","8997020060133",2
,"TMG/Stock","8997020060096",3
,"TMG/Stock","8997020060027",0
,"TMG/Stock","8997020060010",0
,"TMG/Stock","8997020060294",7
,"TMG/Stock","8997020060140",0
,"TMG/Stock","8997020060225",0
,"TMG/Stock","8997020060454",3
,"TMG/Stock","8997020060379",0
,"TMG/Stock","8997020060461",2
,"TMG/Stock","8997020060263",0
,"TMG/Stock","8997020060195",6
,"TMG/Stock","8997020060157",0
,"TMG/Stock","8997020060270",2
,"TMG/Stock","8997020060287",3
,"TMG/Stock","FA-0029",2
,"TMG/Stock","8995232700564",0
,"TMG/Stock","8995232700588",7
,"TMG/Stock","8995232700601",0
,"TMG/Stock","8991771200329",256
